,Date,High,Low,Open,Close,Volume,Adj Close
0,2010-01-04,53.7400016784668,52.869998931884766,53.040000915527344,53.25,2602200.0,37.53780746459961
1,2010-01-05,53.41999816894531,52.2599983215332,53.29999923706055,52.72999954223633,2796600.0,37.171226501464844
2,2010-01-06,53.34000015258789,52.630001068115234,52.63999938964844,53.25,3373300.0,37.53780746459961
3,2010-01-07,53.20000076293945,52.650001525878906,53.189998626708984,53.099998474121094,2442200.0,37.43206024169922
4,2010-01-08,53.18000030517578,52.45000076293945,52.97999954223633,52.63999938964844,2268600.0,37.10779571533203
5,2010-01-11,53.75,51.900001525878906,52.77000045776367,52.599998474121094,6142900.0,37.07960510253906
6,2010-01-12,52.20000076293945,51.02000045776367,52.20000076293945,51.31999969482422,5625100.0,36.17729568481445
7,2010-01-13,51.75,50.58000183105469,51.189998626708984,51.5,5857800.0,36.3041877746582
8,2010-01-14,50.63999938964844,49.650001525878906,50.5,50.0099983215332,8078600.0,35.253822326660156
9,2010-01-15,50.630001068115234,49.40999984741211,49.709999084472656,50.54999923706055,6041900.0,35.63447570800781
10,2010-01-19,50.900001525878906,50.130001068115234,50.2400016784668,50.88999938964844,3545300.0,35.87416458129883
11,2010-01-20,50.58000183105469,49.380001068115234,50.58000183105469,49.97999954223633,3963700.0,35.232666015625
12,2010-01-21,50.310001373291016,48.900001525878906,49.93000030517578,49.029998779296875,4666100.0,34.56298065185547
13,2010-01-22,49.11000061035156,48.119998931884766,49.02000045776367,48.13999938964844,3557500.0,33.935585021972656
14,2010-01-25,48.540000915527344,47.68000030517578,48.40999984741211,47.75,5432900.0,33.66067886352539
15,2010-01-26,49.56999969482422,48.11000061035156,48.5,49.220001220703125,6315000.0,34.696929931640625
16,2010-01-27,49.77000045776367,48.779998779296875,49.150001525878906,49.7599983215332,4373600.0,35.077579498291016
17,2010-01-28,49.81999969482422,48.869998931884766,49.81999969482422,49.0099983215332,3314100.0,34.54888916015625
18,2010-01-29,49.20000076293945,48.689998626708984,48.9900016784668,48.7599983215332,5815700.0,34.37265396118164
19,2010-02-01,49.290000915527344,48.540000915527344,48.650001525878906,49.22999954223633,2774100.0,34.703975677490234
20,2010-02-02,49.59000015258789,48.70000076293945,49.209999084472656,49.58000183105469,2613400.0,34.95069885253906
21,2010-02-03,49.47999954223633,49.09000015258789,49.29999923706055,49.400001525878906,3764200.0,34.82380294799805
22,2010-02-04,49.130001068115234,47.970001220703125,49.029998779296875,48.02000045776367,4624900.0,33.851009368896484
23,2010-02-05,48.0,46.7400016784668,47.93000030517578,47.400001525878906,6330000.0,33.4139518737793
24,2010-02-08,49.29999923706055,46.869998931884766,47.38999938964844,46.88999938964844,2303100.0,33.05441665649414
25,2010-02-09,47.33000183105469,46.31999969482422,47.18000030517578,46.459999084472656,7402200.0,32.75129699707031
26,2010-02-10,46.47999954223633,45.790000915527344,46.47999954223633,45.91999816894531,4655300.0,32.37063980102539
27,2010-02-11,46.09000015258789,45.470001220703125,45.9900016784668,45.959999084472656,4351900.0,32.398826599121094
28,2010-02-12,45.83000183105469,45.290000915527344,45.61000061035156,45.56999969482422,3253700.0,32.1239013671875
29,2010-02-16,46.38999938964844,45.81999969482422,45.81999969482422,46.380001068115234,2915600.0,32.694908142089844
30,2010-02-17,46.599998474121094,45.70000076293945,46.47999954223633,45.77000045776367,2862800.0,32.2649040222168
31,2010-02-18,45.900001525878906,45.56999969482422,45.849998474121094,45.7400016784668,2949000.0,32.24375915527344
32,2010-02-19,47.08000183105469,45.70000076293945,45.83000183105469,46.880001068115234,4188600.0,33.047367095947266
33,2010-02-22,47.2400016784668,46.75,47.15999984741211,46.81999969482422,3395300.0,33.00508117675781
34,2010-02-23,47.02000045776367,46.63999938964844,46.810001373291016,46.79999923706055,3712500.0,32.9909782409668
35,2010-02-24,47.290000915527344,46.79999923706055,47.040000915527344,47.060001373291016,5837100.0,33.53251266479492
36,2010-02-25,46.959999084472656,46.25,46.70000076293945,46.880001068115234,3019000.0,33.40425491333008
37,2010-02-26,47.06999969482422,46.369998931884766,46.9900016784668,46.369998931884766,3332500.0,33.040855407714844
38,2010-03-01,47.709999084472656,46.79999923706055,46.959999084472656,47.380001068115234,3510200.0,33.760528564453125
39,2010-03-02,48.0,47.18000030517578,47.439998626708984,47.189998626708984,3018300.0,33.625152587890625
40,2010-03-03,47.459999084472656,46.75,47.16999816894531,46.93000030517578,3047400.0,33.439884185791016
41,2010-03-04,47.33000183105469,46.779998779296875,46.939998626708984,47.25,2326600.0,33.667903900146484
42,2010-03-05,47.70000076293945,47.2599983215332,47.459999084472656,47.650001525878906,2341200.0,33.95291519165039
43,2010-03-08,47.849998474121094,47.54999923706055,47.75,47.75,1893400.0,34.02417755126953
44,2010-03-09,47.65999984741211,46.93000030517578,47.599998474121094,47.02000045776367,2996900.0,33.50400924682617
45,2010-03-10,47.189998626708984,46.7400016784668,46.97999954223633,46.970001220703125,1984100.0,33.468387603759766
46,2010-03-11,47.439998626708984,46.70000076293945,46.88999938964844,47.369998931884766,2990400.0,33.753395080566406
47,2010-03-12,47.599998474121094,46.95000076293945,47.58000183105469,47.06999969482422,2513000.0,33.53963088989258
48,2010-03-15,47.310001373291016,46.81999969482422,47.13999938964844,47.310001373291016,1521800.0,33.71066665649414
49,2010-03-16,47.91999816894531,47.099998474121094,47.34000015258789,47.849998474121094,1726500.0,34.09543228149414
50,2010-03-17,48.09000015258789,47.84000015258789,48.09000015258789,48.02000045776367,2367200.0,34.216556549072266
51,2010-03-18,48.18000030517578,47.790000915527344,48.06999969482422,47.970001220703125,2880300.0,34.180931091308594
52,2010-03-19,48.560001373291016,47.810001373291016,48.15999984741211,48.15999984741211,3301800.0,34.31632614135742
53,2010-03-22,48.16999816894531,47.650001525878906,48.09000015258789,47.84000015258789,2175000.0,34.088294982910156
